MLVA,date,COUNT(*)
3-12-15-12-523,8/14/13,1
5-14-15-13-490,8/14/13,1
3-11-10-14-523,8/14/14,2
3-9-7-12-523,8/14/14,1
3-9-7-12-523,8/14/15,1
3-9-9-13-523,8/14/15,1
4-11-0-0-463,8/14/15,1
4-14-12-0-490,8/14/15,1
4-15-10-0-490,8/14/15,1
3-25-14-10-523,8/14/16,1
4-13-11-0-490,8/14/16,1
3-10-9-9-523,8/15/08,1
3-17-16-13-523,8/15/08,1
3-14-11-11-523,8/15/11,1
3-20-14-13-523,8/15/11,1
3-9-7-15-523,8/15/11,1
3-13-9-14-523,8/15/12,1
3-16-9-12-523,8/15/12,1
3-17-9-12-523,8/15/12,1
3-18-9-12-523,8/15/12,1
3-9-9-13-523,8/15/12,1
3-10-13-12-496,8/15/13,1
3-12-12-9-523,8/15/14,1
3-23-24-10-523,8/15/15,1
3-9-7-12-523,8/15/15,1
3-15-10-13-523,8/15/16,1
3-16-10-11-523,8/15/16,1
3-16-9-11-523,8/15/16,1
3-18-8-18-496,8/15/16,1
3-9-7-12-523,8/15/16,1
3-17-16-13-523,8/16/08,1
3-13-8-12-523,8/16/09,2
3-9-7-13-523,8/16/09,1
3-10-7-13-523,8/16/10,1
3-21-16-12-523,8/16/10,1
3-14-11-11-523,8/16/11,1
3-14-11-13-523,8/16/11,1
3-20-13-13-523,8/16/11,1
3-9-7-14-523,8/16/11,1
6-11-15-16-490,8/16/11,1
3-12-16-13-523,8/16/12,1
3-12-9-14-523,8/16/12,1
3-9-7-13-496,8/16/12,1
3-13-10-12-523,8/16/13,1
3-23-24-11-523,8/16/13,1
3-12-12-9-523,8/16/14,1
3-21-10-11-523,8/16/14,1
3-24-12-10-523,8/16/14,1
3-13-12-10-523,8/16/15,1
3-23-23-10-523,8/16/15,1
3-8-7-12-523,8/16/16,1
3-10-14-12-496,8/17/09,1
3-13-8-12-523,8/17/09,1
3-10-7-13-523,8/17/10,1
3-12-9-12-523,8/17/10,1
4-33-16-28-517,8/17/10,1
6-13-14-18-490,8/17/10,1
3-11-7-9-523,8/17/11,1
3-9-7-15-523,8/17/11,1
3-9-8-13-523,8/17/11,1
3-9-9-13-523,8/17/11,1
4-13-11-0-490,8/17/11,1
4-15-11-0-490,8/17/11,1
3-10-8-8-523,8/17/12,1
3-11-8-9-523,8/17/12,1
3-12-15-13-523,8/17/12,1
3-14-10-12-523,8/17/12,1
3-16-9-12-523,8/17/12,1
3-10-13-12-496,8/17/13,1
3-17-9-12-523,8/17/13,1
3-9-7-14-523,8/17/13,1
3-10-14-12-496,8/17/15,1
4-16-11-0-517,8/17/15,1
4-14-16-0-490,8/17/16,1
3-13-15-9-523,8/18/08,1
3-12-9-11-550,8/18/09,1
3-14-11-11-523,8/18/09,1
3-25-16-13-523,8/18/09,1
6-21-11-9-490,8/18/09,1
3-11-7-11-523,8/18/10,1
3-9-7-13-523,8/18/10,2
3-14-9-14-523,8/18/11,1
3-9-7-13-523,8/18/11,1
3-9-8-13-523,8/18/11,1
7-17-0-0-490,8/18/11,1
3-17-9-12-523,8/18/12,1
3-9-7-13-523,8/18/12,1
3-10-13-12-496,8/18/13,1
3-16-7-11-523,8/18/14,1
3-8-10-14-523,8/18/14,1
3-15-0-0-517,8/18/15,1
3-9-7-12-523,8/18/16,1
4-15-11-0-490,8/18/16,1
3-10-14-11-496,8/19/08,1
3-11-10-8-523,8/19/08,1
3-12-11-12-523,8/19/08,1
3-9-7-13-523,8/19/08,1
3-16-0-0-517,8/19/09,1
3-13-5-9-523,8/19/10,1
3-9-7-13-523,8/19/10,1
3-9-7-13-523,8/19/11,1
4-13-10-0-490,8/19/11,1
3-25-13-8-523,8/19/12,1
3-9-7-13-523,8/19/12,1
3-12-9-13-523,8/19/13,1
3-9-7-13-523,8/19/13,1
3-9-8-13-523,8/19/13,1
3-11-10-14-523,8/19/14,2
3-11-15-10-523,8/19/14,1
3-12-12-9-523,8/19/14,1
3-13-9-13-523,8/19/14,1
3-25-13-10-523,8/19/14,1
3-25-16-12-523,8/19/14,1
3-12-12-9-523,8/19/15,1
4-15-10-0-490,8/19/15,1
5-14-10-9-490,8/19/15,1
3-25-12-10-523,8/19/16,1
3-9-8-11-523,8/19/16,1
4-15-13-0-490,8/19/16,1
3-10-14-11-496,8/2/08,1
3-9-7-14-523,8/2/09,1
3-10-14-12-496,8/2/10,1
3-26-9-12-523,8/2/10,1
3-9-7-12-523,8/2/10,1
3-9-7-15-523,8/2/10,1
4-15-10-0-490,8/2/10,1
3-15-10-13-496,8/2/11,1
3-9-7-13-523,8/2/11,1
3-12-15-13-523,8/2/12,1
3-17-9-12-523,8/2/12,1
3-18-9-12-523,8/2/12,2
3-9-8-13-523,8/2/12,1
3-23-13-12-523,8/2/13,1
3-24-12-10-523,8/2/14,1
3-14-10-8-523,8/2/15,1
3-12-11-14-523,8/2/16,1
3-19-15-12-523,8/2/16,1
3-24-13-10-523,8/2/16,1
3-9-7-12-523,8/2/16,1
5-15-7-12-490,8/2/16,1
3-12-9-10-550,8/20/08,1
3-17-17-14-523,8/20/09,1
3-9-7-15-523,8/20/09,1
3-10-14-12-496,8/20/10,1
3-10-7-13-523,8/20/10,1
3-9-7-13-523,8/20/10,1
3-9-7-13-523,8/20/11,1
3-17-10-12-523,8/20/12,1
3-17-9-12-523,8/20/12,2
3-9-7-13-523,8/20/12,1
4-14-11-0-490,8/20/12,1
3-10-13-12-496,8/20/13,3
3-12-9-13-523,8/20/13,1
3-16-10-11-523,8/20/14,2
3-24-13-10-523,8/20/15,1
3-9-7-14-523,8/21/08,1
4-14-12-0-490,8/21/08,1
3-17-15-16-523,8/21/09,1
3-24-14-11-523,8/21/09,1
3-28-15-15-523,8/21/10,1
3-9-7-13-523,8/21/10,1
4-16-13-0-490,8/21/11,1
4-16-13-0-517,8/21/11,1
3-10-8-8-523,8/21/12,1
3-13-10-12-523,8/21/12,1
3-16-9-12-523,8/21/12,1
3-17-9-12-523,8/21/12,1
3-23-13-11-523,8/21/12,1
3-24-13-11-523,8/21/12,2
3-10-13-12-496,8/21/13,1
3-15-11-11-523,8/21/13,1
3-17-9-12-523,8/21/13,1
3-23-23-10-523,8/21/13,1
5-10-8-9-490,8/21/13,1
3-11-10-14-523,8/21/14,1
3-12-11-14-523,8/21/14,1
3-13-12-9-523,8/21/14,1
3-16-10-11-523,8/21/14,4
3-10-14-11-496,8/22/08,1
3-9-7-13-523,8/22/09,1
3-11-12-14-523,8/22/10,1
3-9-7-13-523,8/22/10,1
3-9-7-13-523,8/22/11,1
4-13-11-0-490,8/22/11,1
3-14-12-12-523,8/22/12,1
3-16-9-12-523,8/22/12,1
3-17-9-12-523,8/22/12,1
3-10-13-12-496,8/22/13,1
3-23-23-10-523,8/22/13,1
3-16-10-11-523,8/22/14,2
3-24-13-10-523,8/22/14,1
3-9-8-12-523,8/22/14,1
4-13-9-0-490,8/22/15,1
3-24-13-10-523,8/22/16,1
4-15-11-0-490,8/22/16,1
3-10-14-11-496,8/23/08,1
3-10-8-9-523,8/23/08,1
3-12-10-13-523,8/23/08,1
4-15-11-0-517,8/23/09,1
3-26-16-12-523,8/23/10,1
3-9-8-13-523,8/23/10,1
3-9-7-13-523,8/23/11,1
3-17-9-12-523,8/23/12,3
3-10-14-12-496,8/23/13,1
3-9-7-13-523,8/23/13,1
3-9-7-14-523,8/23/13,1
3-10-7-12-523,8/23/14,1
3-11-10-14-523,8/23/14,3
3-15-8-10-550,8/23/15,1
3-12-9-12-523,8/23/16,1
3-24-11-10-523,8/23/16,1
3-26-13-8-523,8/23/16,2
4-13-10-0-490,8/23/16,1
4-15-13-0-517,8/24/09,1
3-12-14-12-523,8/24/10,1
3-9-7-13-523,8/24/10,2
5-14-16-13-490,8/24/10,1
3-16-9-12-523,8/24/12,1
3-17-9-12-523,8/24/12,1
3-10-13-12-496,8/24/13,1
3-10-14-12-496,8/24/13,1
3-15-11-10-523,8/24/13,1
5-15-14-12-490,8/24/13,1
3-12-12-9-523,8/24/14,1
3-16-10-11-523,8/24/14,2
4-14-10-0-490,8/24/15,1
3-17-9-11-523,8/24/16,1
3-26-13-11-523,8/24/16,1
3-10-14-11-496,8/25/08,1
3-11-8-8-523,8/25/08,1
4-13-14-0-517,8/25/08,1
3-10-8-10-523,8/25/09,1
3-9-7-13-523,8/25/10,3
3-9-8-13-523,8/25/11,1
3-17-9-12-523,8/25/12,1
3-9-8-14-523,8/25/12,1
3-12-10-13-523,8/25/13,1
3-11-10-14-523,8/25/14,1
3-16-10-11-523,8/25/14,1
3-16-9-12-523,8/25/14,1
3-17-8-11-523,8/25/14,1
3-24-12-10-523,8/25/14,1
3-25-19-12-523,8/25/14,1
3-9-8-12-523,8/25/14,1
3-18-9-11-523,8/25/15,1
4-13-10-0-490,8/25/15,1
3-19-15-12-523,8/25/16,1
4-15-12-0-490,8/25/16,1
3-10-14-11-496,8/26/08,1
3-9-7-14-523,8/26/08,1
3-10-8-10-523,8/26/09,1
3-10-14-12-496,8/26/10,1
3-10-7-13-523,8/26/10,1
5-14-16-13-490,8/26/10,1
3-9-7-14-523,8/26/11,1
4-15-11-0-490,8/26/11,1
3-10-13-12-496,8/26/13,3
3-11-16-11-523,8/26/13,1
3-13-10-12-523,8/26/13,1
3-10-9-9-523,8/26/14,1
3-11-10-11-523,8/26/14,1
3-12-11-14-523,8/26/14,1
3-17-9-11-523,8/26/14,1
3-9-8-11-523,8/26/14,1
3-9-8-12-523,8/26/15,2
4-16-11-0-544,8/26/16,1
3-9-7-14-523,8/27/08,1
4-16-12-0-517,8/27/08,1
3-12-12-9-523,8/27/10,1
3-9-7-13-523,8/27/10,2
3-9-8-13-523,8/27/10,1
3-14-10-12-523,8/27/12,1
3-16-9-12-523,8/27/12,1
3-17-9-12-523,8/27/12,2
3-23-13-11-523,8/27/12,1
4-14-12-0-463,8/27/12,1
3-10-8-9-523,8/27/13,1
3-9-7-13-523,8/27/13,1
3-10-7-12-523,8/27/14,1
3-11-10-14-523,8/27/14,1
3-12-12-9-523,8/27/14,1
3-17-10-11-523,8/27/14,1
3-17-9-11-523,8/27/14,2
3-24-13-10-523,8/27/14,1
3-10-7-12-523,8/27/15,1
3-12-12-10-523,8/27/15,1
3-13-11-0-490,8/27/15,1
3-24-13-10-523,8/27/15,1
3-9-7-12-511,8/27/15,1
4-16-6-0-490,8/27/15,1
7-14-0-0-490,8/27/15,1
3-24-13-10-523,8/27/16,1
3-12-10-12-523,8/28/08,1
3-10-14-12-496,8/28/10,1
3-9-9-13-523,8/28/11,1
4-15-13-0-490,8/28/11,1
3-16-9-12-523,8/28/12,1
3-17-9-12-523,8/28/12,2
4-15-11-0-517,8/28/12,1
3-10-13-12-496,8/28/13,1
3-24-20-10-523,8/28/13,1
3-11-10-14-523,8/28/14,1
3-12-11-14-523,8/28/14,1
3-12-12-9-523,8/28/14,1
3-12-13-9-523,8/28/14,1
3-16-10-11-523,8/28/14,1
3-16-10-12-523,8/28/14,1
3-10-8-9-496,8/28/15,1
4-13-9-0-550,8/28/15,1
4-14-14-0-517,8/28/16,1
4-15-11-0-490,8/29/08,1
3-10-14-12-496,8/29/10,1
3-10-7-15-523,8/29/10,1
3-9-7-13-523,8/29/10,2
3-9-8-13-457,8/29/10,1
3-19-14-13-523,8/29/11,1
3-9-8-13-523,8/29/11,1
4-16-13-0-490,8/29/11,1
5-18-11-8-490,8/29/11,1
3-16-9-12-523,8/29/12,2
3-27-8-21-496,8/29/12,1
3-9-7-13-523,8/29/12,1
3-9-7-14-523,8/29/13,1
3-16-10-11-523,8/29/14,1
3-17-10-11-523,8/29/14,1
3-9-8-12-523,8/29/14,1
3-12-12-9-523,8/29/15,1
3-11-15-10-523,8/29/16,1
4-15-12-0-490,8/29/16,1
5-14-15-11-490,8/29/16,1
4-12-12-0-490,8/3/08,1
3-12-9-11-550,8/3/09,1
3-17-14-14-523,8/3/09,1
3-9-8-12-523,8/3/09,1
4-15-13-8-490,8/3/09,1
3-10-7-13-523,8/3/10,1
3-12-11-10-523,8/3/10,1
3-9-7-13-523,8/3/10,4
4-13-11-0-490,8/3/10,1
4-15-11-0-490,8/3/10,1
5-15-16-13-490,8/3/10,1
6-11-17-14-490,8/3/10,1
3-10-14-12-496,8/3/11,1
3-10-8-9-523,8/3/11,1
3-14-11-12-523,8/3/11,1
3-9-8-13-523,8/3/11,1
3-16-9-12-523,8/3/12,2
3-17-9-12-523,8/3/12,1
3-9-7-13-496,8/3/12,1
3-10-7-15-523,8/3/13,1
3-17-9-12-523,8/3/13,1
3-13-10-11-523,8/3/14,1
3-15-0-0-517,8/3/14,1
3-9-8-12-523,8/3/14,1
3-12-10-11-523,8/3/15,1
4-13-10-0-490,8/3/15,1
3-12-12-9-523,8/3/16,1
3-26-13-8-523,8/3/16,1
3-9-8-12-523,8/3/16,1
4-15-13-0-490,8/3/16,1
3-9-7-13-523,8/30/09,1
3-10-7-15-523,8/30/10,1
3-11-7-9-523,8/30/10,1
3-9-7-13-523,8/30/10,1
3-9-8-13-523,8/30/10,1
6-13-14-18-490,8/30/10,1
4-15-10-0-490,8/30/11,1
4-15-13-0-490,8/30/11,1
3-12-9-14-523,8/30/12,1
3-17-9-12-523,8/30/12,1
3-27-8-21-496,8/30/12,5
3-11-10-11-523,8/30/14,1
3-12-12-9-523,8/30/14,1
3-14-14-10-523,8/30/15,1
5-12-12-11-490,8/30/15,1
4-13-10-0-490,8/30/16,1
4-15-11-0-490,8/30/16,1
3-12-6-13-523,8/31/09,1
4-15-12-0-490,8/31/09,1
3-10-7-13-523,8/31/10,1
3-12-12-9-523,8/31/10,1
3-12-13-12-523,8/31/10,1
3-9-7-13-523,8/31/10,3
3-9-8-13-523,8/31/10,1
3-9-8-16-523,8/31/10,1
3-9-7-13-523,8/31/11,1
3-17-9-12-523,8/31/12,1
3-27-8-21-496,8/31/12,1
3-13-11-9-523,8/31/13,1
3-17-9-12-523,8/31/13,1
3-23-23-10-523,8/31/13,1
3-9-7-13-523,8/31/13,2
5-15-14-13-490,8/31/13,1
3-12-11-15-523,8/31/15,1
3-21-14-12-523,8/31/15,1
3-21-15-12-523,8/31/15,1
3-25-12-12-523,8/31/15,1
3-12-11-14-523,8/31/16,1
3-26-13-8-523,8/31/16,1
4-17-13-0-517,8/31/16,1
3-12-10-12-523,8/4/08,1
3-16-14-14-523,8/4/09,1
3-18-19-14-523,8/4/09,1
3-9-10-13-523,8/4/09,1
3-10-14-12-496,8/4/10,1
3-10-7-13-523,8/4/10,1
3-10-7-15-523,8/4/10,1
3-9-7-13-523,8/4/10,2
3-9-8-13-523,8/4/10,1
3-10-8-9-523,8/4/11,1
3-9-7-13-523,8/4/11,1
4-14-15-0-490,8/4/11,1
3-16-9-13-523,8/4/12,1
3-17-9-12-523,8/4/12,1
4-13-10-0-490,8/4/12,1
3-12-9-12-523,8/4/13,1
3-12-12-9-523,8/4/14,1
3-17-10-10-523,8/4/14,1
3-17-9-11-523,8/4/14,1
3-18-9-11-523,8/4/14,1
3-22-16-11-523,8/4/14,1
3-9-8-12-523,8/4/14,1
4-15-16-10-517,8/4/14,1
5-12-10-9-490,8/4/14,1
3-12-12-9-523,8/4/15,1
3-12-13-11-496,8/4/15,1
3-9-7-12-523,8/4/15,1
3-12-11-14-523,8/4/16,1
3-12-12-9-523,8/4/16,1
3-12-9-11-523,8/4/16,1
5-13-8-9-490,8/4/16,1
3-10-14-11-496,8/5/08,1
3-10-9-9-523,8/5/08,1
3-9-7-12-523,8/5/08,1
4-10-13-0-544,8/5/08,1
4-16-13-0-517,8/5/08,1
3-19-13-14-523,8/5/09,1
3-9-8-12-523,8/5/09,1
2-15-0-0-429,8/5/10,1
3-11-7-10-523,8/5/10,2
3-14-21-12-523,8/5/10,1
3-9-7-0-523,8/5/10,1
3-9-7-13-523,8/5/10,2
3-19-13-13-523,8/5/11,1
3-9-8-13-523,8/5/11,1
4-14-11-0-490,8/5/11,1
3-16-9-12-523,8/5/12,1
3-25-13-8-523,8/5/12,3
3-10-13-12-496,8/5/13,1
3-9-7-13-523,8/5/13,1
3-24-12-10-523,8/5/14,1
3-9-7-13-523,8/5/14,1
4-13-12-0-490,8/5/14,1
4-15-16-10-517,8/5/14,1
3-11-9-12-523,8/5/15,1
3-9-7-12-523,8/5/15,1
3-10-10-12-523,8/5/16,1
4-13-8-0-490,8/5/16,1
3-10-9-9-523,8/6/08,1
3-13-8-11-523,8/6/08,1
4-16-16-22-517,8/6/08,1
5-17-15-14-490,8/6/09,1
3-10-7-13-523,8/6/10,4
3-20-12-13-523,8/6/10,1
3-9-6-14-523,8/6/10,1
3-9-7-13-523,8/6/10,2
3-12-12-9-523,8/6/11,1
3-21-13-12-523,8/6/11,1
3-10-8-9-523,8/6/12,1
3-12-15-13-523,8/6/12,1
3-16-10-12-523,8/6/12,1
3-16-9-12-523,8/6/12,2
3-17-10-12-523,8/6/12,1
3-17-9-12-523,8/6/12,1
3-16-9-12-523,8/6/13,1
3-17-9-12-523,8/6/13,1
3-11-12-9-523,8/6/14,1
3-12-9-13-523,8/6/14,1
3-13-10-9-523,8/6/14,1
3-21-16-12-523,8/6/14,1
3-26-11-12-523,8/6/14,2
3-10-14-11-496,8/6/16,1
3-12-12-9-523,8/6/16,1
3-16-10-11-523,8/6/16,1
3-25-14-10-523,8/6/16,1
3-10-9-9-523,8/7/08,3
3-9-7-12-523,8/7/08,1
3-9-8-12-523,8/7/08,1
3-10-7-13-523,8/7/10,1
3-9-7-13-523,8/7/10,2
3-12-11-9-523,8/7/11,1
3-9-7-14-523,8/7/11,1
5-16-13-0-517,8/7/11,1
3-9-7-13-523,8/7/12,1
3-20-15-0-490,8/7/13,1
3-9-7-13-523,8/7/13,1
3-12-12-9-523,8/7/14,2
3-13-15-12-523,8/7/14,1
3-17-9-11-523,8/7/14,1
3-9-8-12-523,8/7/14,1
3-25-18-12-523,8/7/16,1
3-9-7-12-523,8/7/16,1
3-10-14-11-496,8/8/08,1
3-10-9-9-523,8/8/08,1
3-11-10-8-523,8/8/08,1
3-9-7-12-523,8/8/08,1
3-9-7-13-523,8/8/08,1
4-13-0-0-463,8/8/08,1
3-9-7-14-523,8/8/09,1
3-12-7-10-523,8/8/10,1
3-9-7-13-523,8/8/10,1
4-12-11-0-490,8/8/10,1
7-11-14-10-490,8/8/10,1
3-9-7-13-523,8/8/11,2
3-9-7-14-523,8/8/11,1
3-16-9-12-523,8/8/12,1
3-17-9-12-523,8/8/12,2
3-23-13-11-523,8/8/12,1
5-12-11-9-490,8/8/12,1
3-12-9-12-523,8/8/13,3
3-16-8-12-523,8/8/13,1
3-23-7-11-523,8/8/13,1
4-16-10-13-490,8/8/13,1
3-17-9-11-523,8/8/14,1
3-9-4-12-523,8/8/14,1
3-9-8-11-523,8/8/14,1
3-9-8-12-523,8/8/14,2
3-9-8-13-523,8/8/14,1
4-13-10-0-490,8/8/14,1
3-9-7-12-523,8/8/16,1
3-11-10-8-523,8/9/08,2
3-10-14-12-496,8/9/10,1
3-10-7-13-523,8/9/10,1
3-9-7-13-523,8/9/10,4
3-9-7-13-523,8/9/11,1
3-9-7-15-523,8/9/11,1
3-17-9-12-523,8/9/12,1
3-25-13-8-523,8/9/12,3
3-9-7-10-523,8/9/12,1
3-10-14-12-496,8/9/13,1
3-15-11-10-523,8/9/13,1
3-9-7-13-523,8/9/13,1
5-14-15-13-490,8/9/13,1
3-18-9-11-523,8/9/14,1
3-25-16-12-523,8/9/14,1
3-25-16-12-523,8/9/15,1
3-16-7-10-523,8/9/16,1
4-15-11-0-490,8/9/16,1
4-15-14-0-490,8/9/16,1
3-10-14-11-496,9/1/08,1
4-15-11-0-490,9/1/08,1
3-13-8-12-523,9/1/09,1
3-11-15-12-496,9/1/10,1
3-12-13-12-523,9/1/10,2
3-9-7-13-523,9/1/10,1
3-9-7-9-523,9/1/10,1
5-14-7-9-490,9/1/10,1
4-16-13-0-517,9/1/11,1
3-13-11-12-523,9/1/12,1
3-10-7-13-523,9/1/14,1
3-10-8-9-523,9/1/14,1
3-11-10-14-523,9/1/14,1
3-12-12-9-523,9/1/14,1
3-17-9-11-523,9/1/14,1
3-17-9-12-523,9/1/14,1
3-26-13-8-523,9/1/14,2
3-9-7-13-523,9/1/15,1
3-9-7-12-523,9/1/16,1
3-10-9-9-523,9/10/08,1
4-15-11-0-490,9/10/08,1
5-14-9-9-490,9/10/08,1
3-9-8-12-523,9/10/09,2
3-9-8-13-523,9/10/09,1
4-13-0-0-463,9/10/09,1
3-28-11-10-523,9/10/10,1
3-9-7-13-523,9/10/10,1
3-9-8-12-523,9/10/11,1
3-10-15-12-496,9/10/12,1
3-16-10-12-523,9/10/12,1
3-17-9-12-523,9/10/12,1
3-9-8-14-523,9/10/12,3
5-10-12-9-523,9/10/12,1
5-12-10-9-490,9/10/12,1
3-11-14-12-496,9/10/13,1
3-13-11-9-523,9/10/13,1
3-17-10-11-523,9/10/14,1
3-17-9-11-523,9/10/15,1
3-9-11-9-523,9/10/15,1
3-10-14-11-496,9/11/08,1
3-13-11-12-523,9/11/08,1
3-16-0-0-517,9/11/08,1
3-9-7-14-523,9/11/09,1
3-9-8-13-523,9/11/09,4
4-14-10-0-490,9/11/09,1
5-15-16-12-490,9/11/09,1
3-12-13-12-523,9/11/10,1
3-9-7-13-523,9/11/10,1
3-9-7-13-523,9/11/11,1
3-9-7-15-523,9/11/11,1
3-10-8-9-523,9/11/12,1
3-13-11-8-523,9/11/12,1
3-16-9-12-523,9/11/12,1
3-17-9-12-496,9/11/12,1
3-17-9-12-523,9/11/12,2
3-23-13-10-523,9/11/12,1
3-9-7-13-523,9/11/12,1
3-9-8-14-523,9/11/12,2
3-12-9-12-523,9/11/13,1
3-17-9-12-523,9/11/13,2
3-15-0-0-517,9/11/14,1
4-12-6-0-463,9/11/14,1
3-12-11-14-523,9/11/15,1
3-9-7-12-523,9/11/15,1
3-12-11-14-523,9/11/16,1
3-26-13-11-523,9/11/16,1
3-10-9-9-523,9/12/08,1
3-9-7-12-523,9/12/09,1
3-12-13-12-523,9/12/10,1
3-9-7-13-523,9/12/10,1
4-17-11-0-490,9/12/10,1
3-14-11-13-523,9/12/11,1
3-9-7-13-523,9/12/11,1
3-16-9-12-523,9/12/12,1
3-17-9-12-523,9/12/12,1
3-9-8-14-523,9/12/12,1
4-14-11-0-490,9/12/12,1
3-13-9-12-523,9/12/13,1
3-17-9-12-523,9/12/13,1
3-23-13-12-523,9/12/13,2
3-11-10-14-523,9/12/14,1
3-17-10-11-523,9/12/14,1
3-16-9-11-523,9/12/15,2
3-14-11-10-523,9/12/16,1
3-16-9-11-523,9/12/16,1
3-9-7-12-523,9/12/16,1
4-16-11-0-517,9/12/16,1
3-9-7-13-523,9/13/10,1
3-9-7-13-523,9/13/11,1
3-9-7-15-523,9/13/11,1
3-9-8-13-523,9/13/11,1
3-16-10-12-523,9/13/12,1
3-9-7-13-496,9/13/12,1
3-9-8-14-523,9/13/12,1
3-13-10-12-523,9/13/13,1
3-20-8-0-523,9/13/13,1
3-9-6-13-523,9/13/13,1
4-14-13-0-490,9/13/13,1
4-16-13-0-517,9/13/13,1
3-9-8-13-523,9/13/14,1
5-13-11-9-490,9/13/14,1
3-16-9-11-523,9/13/15,1
3-12-8-12-523,9/13/16,1
3-9-8-12-523,9/14/08,1
3-14-8-14-523,9/14/09,1
4-15-10-0-490,9/14/09,1
5-14-9-10-490,9/14/09,1
3-9-7-13-523,9/14/10,1
3-24-14-15-523,9/14/11,1
3-10-8-15-523,9/14/12,1
3-17-9-12-523,9/14/12,1
3-9-7-13-523,9/14/12,1
3-12-16-13-523,9/14/13,1
3-17-9-11-523,9/14/14,1
3-12-11-14-523,9/14/15,3
3-12-13-14-523,9/14/15,1
3-16-9-11-523,9/14/15,1
3-12-11-14-523,9/14/16,1
4-15-11-0-490,9/14/16,1
3-9-8-12-523,9/15/08,1
3-12-9-11-550,9/15/09,1
5-15-16-13-490,9/15/09,2
3-10-15-12-496,9/15/10,1
3-10-14-12-496,9/15/11,1
3-9-7-13-523,9/15/11,1
5-14-10-9-490,9/15/12,1
3-9-7-13-523,9/15/13,1
3-6-8-9-523,9/15/14,1
3-12-11-14-523,9/15/15,1
3-16-9-10-523,9/15/15,1
3-16-9-11-523,9/15/15,3
3-16-12-10-523,9/15/16,1
3-10-11-14-523,9/16/08,1
3-10-9-9-523,9/16/08,1
3-16-13-12-523,9/16/08,1
5-14-9-9-490,9/16/08,1
3-9-7-13-523,9/16/09,1
3-12-13-12-523,9/16/10,1
3-9-7-13-523,9/16/10,1
3-14-11-12-523,9/16/11,1
3-15-8-15-523,9/16/11,1
3-24-14-15-523,9/16/11,1
4-16-10-0-517,9/16/11,1
5-15-13-12-490,9/16/13,1
3-12-12-9-523,9/16/14,1
3-17-9-10-523,9/16/14,1
3-21-16-12-523,9/16/14,1
3-24-13-10-523,9/16/14,1
3-12-11-14-523,9/16/15,3
3-14-14-11-523,9/16/15,1
3-17-9-11-523,9/16/15,1
3-12-11-14-523,9/16/16,1
3-24-14-12-523,9/16/16,1
4-13-9-0-490,9/16/16,1
3-10-14-11-496,9/17/08,1
4-15-11-0-490,9/17/08,1
3-24-23-10-523,9/17/10,1
3-9-8-13-523,9/17/10,1
5-17-9-9-490,9/17/11,2
3-13-10-12-523,9/17/12,1
3-16-12-13-523,9/17/12,1
3-16-9-12-523,9/17/12,2
3-17-9-12-523,9/17/12,1
3-9-7-13-523,9/17/12,1
3-9-8-14-523,9/17/12,1
3-15-16-0-517,9/17/13,1
3-16-9-12-523,9/17/13,1
3-17-9-12-523,9/17/13,1
3-9-9-13-523,9/17/13,1
3-16-11-10-523,9/17/14,1
3-25-13-10-523,9/17/14,1
3-30-17-10-523,9/17/14,1
5-15-14-11-490,9/17/14,1
3-9-7-12-523,9/17/15,1
3-10-9-9-496,9/17/16,1
3-12-12-9-523,9/17/16,1
3-10-8-10-523,9/18/09,1
3-17-16-14-523,9/18/09,1
3-9-9-12-523,9/18/09,1
3-9-7-13-523,9/18/10,1
4-11-0-0-463,9/18/10,1
4-14-15-0-490,9/18/11,1
3-10-8-9-523,9/18/12,1
3-17-9-12-523,9/18/12,3
3-9-8-11-523,9/18/12,1
5-14-9-8-490,9/18/12,1
3-10-13-12-496,9/18/13,1
3-23-23-11-523,9/18/13,1
5-15-14-12-490,9/18/13,1
3-10-7-12-523,9/18/14,1
3-16-9-11-523,9/18/15,1
3-12-16-10-523,9/18/16,1
3-12-9-12-523,9/19/08,1
3-9-7-14-523,9/19/08,1
3-9-7-12-523,9/19/09,1
3-9-8-13-523,9/19/09,1
3-12-12-8-523,9/19/10,1
3-14-8-14-523,9/19/10,1
3-9-7-13-523,9/19/10,1
3-9-7-13-523,9/19/11,1
3-16-9-13-523,9/19/12,1
3-17-9-12-523,9/19/12,1
3-23-14-11-523,9/19/12,1
3-9-8-13-523,9/19/12,1
3-17-8-12-523,9/19/13,1
3-17-9-12-523,9/19/13,1
3-10-7-12-523,9/19/14,1
3-12-11-15-523,9/19/14,1
3-16-10-11-523,9/19/14,2
3-16-9-11-523,9/19/14,2
3-9-9-12-523,9/19/14,1
3-12-11-14-523,9/19/15,1
3-9-7-12-523,9/19/15,1
3-15-0-0-517,9/2/09,2
3-9-7-13-523,9/2/09,1
3-9-7-13-523,9/2/10,1
4-13-11-0-490,9/2/10,1
3-11-7-9-523,9/2/11,1
3-16-11-10-523,9/2/11,1
3-9-7-13-523,9/2/11,2
4-13-17-0-490,9/2/11,1
4-16-13-0-517,9/2/11,1
3-10-8-10-523,9/2/12,1
3-12-14-12-523,9/2/12,1
3-10-13-12-496,9/2/13,1
3-17-9-12-523,9/2/13,1
3-9-6-13-523,9/2/13,1
